feature,iteration,rf_rank,permutation_rank,combined_rank,selected
slash_mod_last_position,31,46.0,161.0,103.5,False
slash_mod_mean_position,31,106.0,161.0,133.5,False
slash_mod_position_std,31,118.0,161.0,139.5,False
slash_mod_first_fraction,31,119.0,161.0,140.0,False
slash_mod_last_fraction,31,88.0,161.0,124.5,False
slash_mod_mean_fraction,31,108.0,161.0,134.5,False
slash_mod_span_fraction,31,96.0,161.0,128.5,False
slash_mod_count_5p,31,92.0,161.0,126.5,False
slash_mod_count_middle,31,117.0,161.0,139.0,False
slash_mod_count_3p,31,95.0,161.0,128.0,False
slash_mod_density_5p,31,86.0,161.0,123.5,False
slash_mod_density_middle,31,121.0,161.0,141.0,False
slash_mod_density_3p,31,112.0,161.0,136.5,False
methyl_first_position,31,130.0,161.0,145.5,False
methyl_last_position,31,73.0,161.0,117.0,False
methyl_mean_position,31,65.0,161.0,113.0,False
methyl_position_std,31,63.0,161.0,112.0,False
methyl_first_fraction,31,129.0,161.0,145.0,False
methyl_last_fraction,31,97.0,161.0,129.0,False
methyl_mean_fraction,31,44.0,161.0,102.5,False
methyl_span_fraction,31,93.0,161.0,127.0,False
methyl_count_5p,31,122.0,161.0,141.5,False
methyl_count_middle,31,126.0,161.0,143.5,False
methyl_count_3p,31,125.0,161.0,143.0,False
methyl_density_5p,31,78.0,161.0,119.5,False
methyl_density_middle,31,104.0,161.0,132.5,False
methyl_density_3p,31,83.0,161.0,122.0,False
lna_first_position,31,146.0,161.0,153.5,False
lna_last_position,31,146.0,161.0,153.5,False
lna_mean_position,31,99.0,161.0,130.0,False
lna_position_std,31,146.0,161.0,153.5,False
lna_first_fraction,31,146.0,161.0,153.5,False
lna_last_fraction,31,146.0,161.0,153.5,False
lna_mean_fraction,31,146.0,161.0,153.5,False
lna_span_fraction,31,146.0,161.0,153.5,False
lna_count_5p,31,146.0,161.0,153.5,False
lna_count_middle,31,146.0,161.0,153.5,False
lna_count_3p,31,146.0,161.0,153.5,False
lna_density_5p,31,146.0,161.0,153.5,False
lna_density_middle,31,146.0,161.0,153.5,False
lna_density_3p,31,146.0,161.0,153.5,False
rna_first_position,31,31.0,161.0,96.0,False
rna_last_position,31,81.0,161.0,121.0,False
rna_mean_position,31,33.0,161.0,97.0,False
rna_position_std,31,15.0,1.0,8.0,True
rna_first_fraction,31,12.0,9.0,10.5,True
rna_last_fraction,31,67.0,161.0,114.0,False
rna_mean_fraction,31,42.0,161.0,101.5,False
rna_span_fraction,31,28.0,161.0,94.5,False
rna_count_5p,31,41.0,161.0,101.0,False
rna_count_middle,31,52.0,161.0,106.5,False
rna_count_3p,31,57.0,161.0,109.0,False
rna_density_5p,31,23.0,6.0,14.5,True
rna_density_middle,31,79.0,161.0,120.0,False
rna_density_3p,31,51.0,161.0,106.0,False
modified_token_first_position,31,110.0,161.0,135.5,False
modified_token_last_position,31,58.0,161.0,109.5,False
modified_token_mean_position,31,66.0,161.0,113.5,False
modified_token_position_std,31,35.0,161.0,98.0,False
modified_token_first_fraction,31,123.0,161.0,142.0,False
modified_token_last_fraction,31,74.0,161.0,117.5,False
modified_token_mean_fraction,31,26.0,161.0,93.5,False
modified_token_span_fraction,31,45.0,161.0,103.0,False
modified_token_count_5p,31,77.0,161.0,119.0,False
modified_token_count_middle,31,80.0,161.0,120.5,False
modified_token_count_3p,31,71.0,161.0,116.0,False
modified_token_density_5p,31,69.0,161.0,115.0,False
modified_token_density_middle,31,61.0,161.0,111.0,False
modified_token_density_3p,31,76.0,161.0,118.5,False
decorated_length,32,47.0,161.0,104.0,False
token_length,32,48.0,161.0,104.5,False
base_length,32,15.0,18.0,16.5,True
unknown_char_count,32,147.5,161.0,154.25,False
unknown_char_fraction,32,147.5,161.0,154.25,False
slash_mod_count,32,91.0,161.0,126.0,False
has_slash_mod,32,114.0,161.0,137.5,False
star_count,32,124.0,161.0,142.5,False
star_density,32,87.0,161.0,124.0,False
terminal_star_count,32,147.5,161.0,154.25,False
mod_density_5p,32,58.0,161.0,109.5,False
mod_density_middle,32,82.0,161.0,121.5,False
mod_density_3p,32,53.0,161.0,107.0,False
gc_fraction,32,13.0,14.0,13.5,True
au_fraction,32,19.0,13.0,16.0,True
purine_fraction,32,17.0,20.0,18.5,True
pyrimidine_fraction,32,31.0,161.0,96.0,False
terminal_gc_count,32,68.0,161.0,114.5,False
longest_homopolymer_run,32,49.0,161.0,105.0,False
longest_gc_run,32,36.0,161.0,98.5,False
max_gc_window_10,32,92.0,161.0,126.5,False
repeated_dinucleotide_count,32,3.0,24.0,13.5,True
longest_star_run,32,147.5,161.0,154.25,False
longest_slash_mod_run,32,119.0,161.0,140.0,False
longest_methyl_run,32,67.0,161.0,114.0,False
longest_lna_run,32,103.0,161.0,132.0,False
longest_rna_run,32,22.0,10.0,16.0,True
longest_modified_token_run,32,94.0,161.0,127.5,False
base_A_count,32,38.0,161.0,99.5,False
base_A_fraction,32,41.0,161.0,101.0,False
base_C_count,32,10.0,15.0,12.5,True
base_C_fraction,32,7.0,23.0,15.0,True
base_G_count,32,50.0,161.0,105.5,False
base_G_fraction,32,21.0,5.0,13.0,True
base_U_count,32,28.0,161.0,94.5,False
base_U_fraction,32,5.0,9.0,7.0,True
base_T_count,32,29.0,161.0,95.0,False
base_T_fraction,32,18.0,4.0,11.0,True
token_rA_count,32,57.0,161.0,109.0,False
token_rA_fraction,32,26.0,161.0,93.5,False
longest_rA_run,32,88.0,161.0,124.5,False
token_rC_count,32,1.0,25.0,13.0,True
token_rC_fraction,32,4.0,3.0,3.5,True
longest_rC_run,32,71.0,161.0,116.0,False
token_rG_count,32,35.0,161.0,98.0,False
token_rG_fraction,32,24.0,22.0,23.0,False
longest_rG_run,32,54.0,161.0,107.5,False
token_rU_count,32,20.0,7.0,13.5,True
token_rU_fraction,32,12.0,8.0,10.0,True
longest_rU_run,32,70.0,161.0,115.5,False
token_mA_count,32,33.0,161.0,97.0,False
token_mA_fraction,32,16.0,16.0,16.0,True
longest_mA_run,32,109.0,161.0,135.0,False
token_mC_count,32,81.0,161.0,121.0,False
token_mC_fraction,32,51.0,161.0,106.0,False
longest_mC_run,32,93.0,161.0,127.0,False
token_mG_count,32,73.0,161.0,117.0,False
token_mG_fraction,32,56.0,161.0,108.5,False
longest_mG_run,32,66.0,161.0,113.5,False
token_mU_count,32,43.0,161.0,102.0,False
token_mU_fraction,32,27.0,161.0,94.0,False
longest_mU_run,32,132.0,161.0,146.5,False
token_lA_count,32,118.0,161.0,139.5,False
token_lA_fraction,32,86.0,161.0,123.5,False
longest_lA_run,32,108.0,161.0,134.5,False
token_lC_count,32,147.5,161.0,154.25,False
token_lC_fraction,32,147.5,161.0,154.25,False
longest_lC_run,32,147.5,161.0,154.25,False
token_lG_count,32,111.0,161.0,136.0,False
token_lG_fraction,32,113.0,161.0,137.0,False
longest_lG_run,32,147.5,161.0,154.25,False
token_lU_count,32,147.5,161.0,154.25,False
token_lU_fraction,32,147.5,161.0,154.25,False
longest_lU_run,32,147.5,161.0,154.25,False
token_lT_count,32,147.5,161.0,154.25,False
token_lT_fraction,32,147.5,161.0,154.25,False
longest_lT_run,32,147.5,161.0,154.25,False
star_first_position,32,125.0,161.0,143.0,False
star_last_position,32,61.0,161.0,111.0,False
star_mean_position,32,34.0,161.0,97.5,False
star_position_std,32,65.0,161.0,113.0,False
star_first_fraction,32,42.0,161.0,101.5,False
star_last_fraction,32,60.0,161.0,110.5,False
star_mean_fraction,32,72.0,161.0,116.5,False
star_span_fraction,32,52.0,161.0,106.5,False
star_count_5p,32,147.5,161.0,154.25,False
star_count_middle,32,107.0,161.0,134.0,False
star_count_3p,32,147.5,161.0,154.25,False
star_density_5p,32,117.0,161.0,139.0,False
star_density_middle,32,129.0,161.0,145.0,False
star_density_3p,32,95.0,161.0,128.0,False
slash_mod_first_position,32,90.0,161.0,125.5,False
slash_mod_last_position,32,85.0,161.0,123.0,False
slash_mod_mean_position,32,96.0,161.0,128.5,False
slash_mod_position_std,32,133.0,161.0,147.0,False
slash_mod_first_fraction,32,110.0,161.0,135.5,False
slash_mod_last_fraction,32,80.0,161.0,120.5,False
slash_mod_mean_fraction,32,79.0,161.0,120.0,False
slash_mod_span_fraction,32,102.0,161.0,131.5,False
slash_mod_count_5p,32,127.0,161.0,144.0,False
slash_mod_count_middle,32,77.0,161.0,119.0,False
slash_mod_count_3p,32,131.0,161.0,146.0,False
slash_mod_density_5p,32,128.0,161.0,144.5,False
slash_mod_density_middle,32,89.0,161.0,125.0,False
slash_mod_density_3p,32,126.0,161.0,143.5,False
methyl_first_position,32,130.0,161.0,145.5,False
methyl_last_position,32,45.0,161.0,103.0,False
methyl_mean_position,32,101.0,161.0,131.0,False
methyl_position_std,32,40.0,161.0,100.5,False
methyl_first_fraction,32,147.5,161.0,154.25,False
methyl_last_fraction,32,115.0,161.0,138.0,False
methyl_mean_fraction,32,8.0,12.0,10.0,True
methyl_span_fraction,32,97.0,161.0,129.0,False
methyl_count_5p,32,120.0,161.0,140.5,False
methyl_count_middle,32,123.0,161.0,142.0,False
methyl_count_3p,32,37.0,161.0,99.0,False
methyl_density_5p,32,83.0,161.0,122.0,False
methyl_density_middle,32,98.0,161.0,129.5,False
methyl_density_3p,32,46.0,161.0,103.5,False
lna_first_position,32,147.5,161.0,154.25,False
lna_last_position,32,147.5,161.0,154.25,False
lna_mean_position,32,147.5,161.0,154.25,False
lna_position_std,32,112.0,161.0,136.5,False
lna_first_fraction,32,147.5,161.0,154.25,False
lna_last_fraction,32,147.5,161.0,154.25,False
lna_mean_fraction,32,147.5,161.0,154.25,False
lna_span_fraction,32,147.5,161.0,154.25,False
lna_count_5p,32,147.5,161.0,154.25,False
lna_count_middle,32,99.0,161.0,130.0,False
lna_count_3p,32,147.5,161.0,154.25,False
lna_density_5p,32,147.5,161.0,154.25,False
lna_density_middle,32,106.0,161.0,133.5,False
lna_density_3p,32,147.5,161.0,154.25,False
rna_first_position,32,116.0,161.0,138.5,False
rna_last_position,32,44.0,161.0,102.5,False
rna_mean_position,32,6.0,11.0,8.5,True
rna_position_std,32,14.0,6.0,10.0,True
rna_first_fraction,32,55.0,161.0,108.0,False
rna_last_fraction,32,30.0,161.0,95.5,False
rna_mean_fraction,32,2.0,1.0,1.5,True
rna_span_fraction,32,25.0,17.0,21.0,False
rna_count_5p,32,69.0,161.0,115.0,False
rna_count_middle,32,62.0,161.0,111.5,False
rna_count_3p,32,32.0,161.0,96.5,False
rna_density_5p,32,64.0,161.0,112.5,False
rna_density_middle,32,78.0,161.0,119.5,False
rna_density_3p,32,9.0,21.0,15.0,True
modified_token_first_position,32,122.0,161.0,141.5,False
modified_token_last_position,32,59.0,161.0,110.0,False
modified_token_mean_position,32,39.0,161.0,100.0,False
modified_token_position_std,32,76.0,161.0,118.5,False
modified_token_first_fraction,32,121.0,161.0,141.0,False
modified_token_last_fraction,32,105.0,161.0,133.0,False
modified_token_mean_fraction,32,11.0,2.0,6.5,True
modified_token_span_fraction,32,104.0,161.0,132.5,False
modified_token_count_5p,32,100.0,161.0,130.5,False
modified_token_count_middle,32,74.0,161.0,117.5,False
modified_token_count_3p,32,84.0,161.0,122.5,False
modified_token_density_5p,32,63.0,161.0,112.0,False
modified_token_density_middle,32,75.0,161.0,118.0,False
modified_token_density_3p,32,23.0,19.0,21.0,False
decorated_length,33,44.0,161.0,102.5,False
token_length,33,56.0,161.0,108.5,False
base_length,33,50.0,161.0,105.5,False
unknown_char_count,33,144.5,161.0,152.75,False
unknown_char_fraction,33,144.5,161.0,152.75,False
slash_mod_count,33,112.0,161.0,136.5,False
has_slash_mod,33,122.0,161.0,141.5,False
star_count,33,117.0,161.0,139.0,False
star_density,33,72.0,161.0,116.5,False
terminal_star_count,33,144.5,161.0,152.75,False
mod_density_5p,33,45.0,161.0,103.0,False
mod_density_middle,33,86.0,161.0,123.5,False
mod_density_3p,33,2.0,8.0,5.0,True
gc_fraction,33,24.0,10.0,17.0,True
au_fraction,33,10.0,12.0,11.0,True
purine_fraction,33,33.0,161.0,97.0,False
pyrimidine_fraction,33,27.0,161.0,94.0,False
terminal_gc_count,33,20.0,25.0,22.5,False
longest_homopolymer_run,33,77.0,161.0,119.0,False
longest_gc_run,33,82.0,161.0,121.5,False
max_gc_window_10,33,38.0,161.0,99.5,False
repeated_dinucleotide_count,33,1.0,24.0,12.5,True
longest_star_run,33,125.0,161.0,143.0,False
longest_slash_mod_run,33,120.0,161.0,140.5,False
longest_methyl_run,33,71.0,161.0,116.0,False
longest_lna_run,33,91.0,161.0,126.0,False
longest_rna_run,33,60.0,161.0,110.5,False
longest_modified_token_run,33,119.0,161.0,140.0,False
base_A_count,33,14.0,9.0,11.5,True
base_A_fraction,33,9.0,20.0,14.5,True
base_C_count,33,23.0,17.0,20.0,True
base_C_fraction,33,6.0,7.0,6.5,True
base_G_count,33,25.0,6.0,15.5,True
base_G_fraction,33,32.0,161.0,96.5,False
base_U_count,33,17.0,1.0,9.0,True
base_U_fraction,33,11.0,3.0,7.0,True
base_T_count,33,36.0,161.0,98.5,False
base_T_fraction,33,7.0,5.0,6.0,True
token_rA_count,33,13.0,19.0,16.0,True
token_rA_fraction,33,30.0,161.0,95.5,False
longest_rA_run,33,80.0,161.0,120.5,False
token_rC_count,33,18.0,14.0,16.0,True
token_rC_fraction,33,4.0,22.0,13.0,True
longest_rC_run,33,84.0,161.0,122.5,False
token_rG_count,33,41.0,161.0,101.0,False
token_rG_fraction,33,5.0,4.0,4.5,True
longest_rG_run,33,87.0,161.0,124.0,False
token_rU_count,33,40.0,161.0,100.5,False
token_rU_fraction,33,31.0,161.0,96.0,False
longest_rU_run,33,42.0,161.0,101.5,False
token_mA_count,33,78.0,161.0,119.5,False
token_mA_fraction,33,58.0,161.0,109.5,False
longest_mA_run,33,92.0,161.0,126.5,False
token_mC_count,33,39.0,161.0,100.0,False
token_mC_fraction,33,3.0,2.0,2.5,True
longest_mC_run,33,64.0,161.0,112.5,False
token_mG_count,33,67.0,161.0,114.0,False
token_mG_fraction,33,22.0,18.0,20.0,True
longest_mG_run,33,59.0,161.0,110.0,False
token_mU_count,33,29.0,161.0,95.0,False
token_mU_fraction,33,12.0,15.0,13.5,True
longest_mU_run,33,118.0,161.0,139.5,False
token_lA_count,33,144.5,161.0,152.75,False
token_lA_fraction,33,144.5,161.0,152.75,False
longest_lA_run,33,144.5,161.0,152.75,False
token_lC_count,33,144.5,161.0,152.75,False
token_lC_fraction,33,144.5,161.0,152.75,False
longest_lC_run,33,144.5,161.0,152.75,False
token_lG_count,33,100.0,161.0,130.5,False
token_lG_fraction,33,144.5,161.0,152.75,False
longest_lG_run,33,144.5,161.0,152.75,False
token_lU_count,33,144.5,161.0,152.75,False
token_lU_fraction,33,144.5,161.0,152.75,False
longest_lU_run,33,144.5,161.0,152.75,False
token_lT_count,33,144.5,161.0,152.75,False
token_lT_fraction,33,144.5,161.0,152.75,False
longest_lT_run,33,144.5,161.0,152.75,False
star_first_position,33,144.5,161.0,152.75,False
star_last_position,33,85.0,161.0,123.0,False
star_mean_position,33,73.0,161.0,117.0,False
star_position_std,33,70.0,161.0,115.5,False
star_first_fraction,33,46.0,161.0,103.5,False
star_last_fraction,33,54.0,161.0,107.5,False
star_mean_fraction,33,89.0,161.0,125.0,False
star_span_fraction,33,66.0,161.0,113.5,False
star_count_5p,33,115.0,161.0,138.0,False
star_count_middle,33,90.0,161.0,125.5,False
star_count_3p,33,116.0,161.0,138.5,False
star_density_5p,33,65.0,161.0,113.0,False
star_density_middle,33,97.0,161.0,129.0,False
star_density_3p,33,103.0,161.0,132.0,False
slash_mod_first_position,33,102.0,161.0,131.5,False
slash_mod_last_position,33,96.0,161.0,128.5,False
slash_mod_mean_position,33,98.0,161.0,129.5,False
slash_mod_position_std,33,121.0,161.0,141.0,False
slash_mod_first_fraction,33,106.0,161.0,133.5,False
slash_mod_last_fraction,33,109.0,161.0,135.0,False
slash_mod_mean_fraction,33,79.0,161.0,120.0,False
slash_mod_span_fraction,33,114.0,161.0,137.5,False
slash_mod_count_5p,33,144.5,161.0,152.75,False
slash_mod_count_middle,33,144.5,161.0,152.75,False
slash_mod_count_3p,33,108.0,161.0,134.5,False
slash_mod_density_5p,33,144.5,161.0,152.75,False
slash_mod_density_middle,33,144.5,161.0,152.75,False
slash_mod_density_3p,33,94.0,161.0,127.5,False
methyl_first_position,33,124.0,161.0,142.5,False
methyl_last_position,33,63.0,161.0,112.0,False
methyl_mean_position,33,62.0,161.0,111.5,False
methyl_position_std,33,16.0,11.0,13.5,True
methyl_first_fraction,33,126.0,161.0,143.5,False
methyl_last_fraction,33,107.0,161.0,134.0,False
methyl_mean_fraction,33,28.0,161.0,94.5,False
methyl_span_fraction,33,105.0,161.0,133.0,False
methyl_count_5p,33,99.0,161.0,130.0,False
methyl_count_middle,33,104.0,161.0,132.5,False
methyl_count_3p,33,101.0,161.0,131.0,False
methyl_density_5p,33,53.0,161.0,107.0,False
methyl_density_middle,33,113.0,161.0,137.0,False
methyl_density_3p,33,57.0,161.0,109.0,False
lna_first_position,33,144.5,161.0,152.75,False
lna_last_position,33,95.0,161.0,128.0,False
lna_mean_position,33,144.5,161.0,152.75,False
lna_position_std,33,144.5,161.0,152.75,False
lna_first_fraction,33,144.5,161.0,152.75,False
lna_last_fraction,33,111.0,161.0,136.0,False
lna_mean_fraction,33,144.5,161.0,152.75,False
lna_span_fraction,33,144.5,161.0,152.75,False
lna_count_5p,33,144.5,161.0,152.75,False
lna_count_middle,33,144.5,161.0,152.75,False
lna_count_3p,33,144.5,161.0,152.75,False
lna_density_5p,33,144.5,161.0,152.75,False
lna_density_middle,33,144.5,161.0,152.75,False
lna_density_3p,33,144.5,161.0,152.75,False
rna_first_position,33,75.0,161.0,118.0,False
rna_last_position,33,48.0,161.0,104.5,False
rna_mean_position,33,37.0,161.0,99.0,False
rna_position_std,33,15.0,13.0,14.0,True
rna_first_fraction,33,61.0,161.0,111.0,False
rna_last_fraction,33,81.0,161.0,121.0,False
rna_mean_fraction,33,52.0,161.0,106.5,False
rna_span_fraction,33,21.0,16.0,18.5,True
rna_count_5p,33,43.0,161.0,102.0,False
rna_count_middle,33,55.0,161.0,108.0,False
rna_count_3p,33,49.0,161.0,105.0,False
rna_density_5p,33,26.0,161.0,93.5,False
rna_density_middle,33,88.0,161.0,124.5,False
rna_density_3p,33,34.0,161.0,97.5,False
modified_token_first_position,33,127.0,161.0,144.0,False
modified_token_last_position,33,76.0,161.0,118.5,False
modified_token_mean_position,33,51.0,161.0,106.0,False
modified_token_position_std,33,19.0,21.0,20.0,True
modified_token_first_fraction,33,123.0,161.0,142.0,False
modified_token_last_fraction,33,83.0,161.0,122.0,False
modified_token_mean_fraction,33,35.0,161.0,98.0,False
modified_token_span_fraction,33,110.0,161.0,135.5,False
modified_token_count_5p,33,93.0,161.0,127.0,False
modified_token_count_middle,33,74.0,161.0,117.5,False
modified_token_count_3p,33,68.0,161.0,114.5,False
modified_token_density_5p,33,47.0,161.0,104.0,False
modified_token_density_middle,33,69.0,161.0,115.0,False
modified_token_density_3p,33,8.0,23.0,15.5,True
decorated_length,34,41.0,161.0,101.0,False
token_length,34,66.0,161.0,113.5,False
base_length,34,83.0,161.0,122.0,False
unknown_char_count,34,142.0,161.0,151.5,False
unknown_char_fraction,34,142.0,161.0,151.5,False
slash_mod_count,34,99.0,161.0,130.0,False
has_slash_mod,34,117.0,161.0,139.0,False
star_count,34,107.0,161.0,134.0,False
star_density,34,49.0,161.0,105.0,False
terminal_star_count,34,142.0,161.0,151.5,False
mod_density_5p,34,47.0,161.0,104.0,False
mod_density_middle,34,75.0,161.0,118.0,False
mod_density_3p,34,30.0,161.0,95.5,False
gc_fraction,34,24.0,19.0,21.5,False
au_fraction,34,18.0,10.0,14.0,True
purine_fraction,34,20.0,16.0,18.0,True
pyrimidine_fraction,34,7.0,14.0,10.5,True
terminal_gc_count,34,28.0,161.0,94.5,False
longest_homopolymer_run,34,82.0,161.0,121.5,False
longest_gc_run,34,54.0,161.0,107.5,False
max_gc_window_10,34,65.0,161.0,113.0,False
repeated_dinucleotide_count,34,8.0,3.0,5.5,True
longest_star_run,34,142.0,161.0,151.5,False
longest_slash_mod_run,34,102.0,161.0,131.5,False
longest_methyl_run,34,80.0,161.0,120.5,False
longest_lna_run,34,142.0,161.0,151.5,False
longest_rna_run,34,6.0,4.0,5.0,True
longest_modified_token_run,34,78.0,161.0,119.5,False
base_A_count,34,25.0,9.0,17.0,True
base_A_fraction,34,1.0,24.0,12.5,True
base_C_count,34,11.0,17.0,14.0,True
base_C_fraction,34,13.0,6.0,9.5,True
base_G_count,34,27.0,161.0,94.0,False
base_G_fraction,34,19.0,12.0,15.5,True
base_U_count,34,40.0,161.0,100.5,False
base_U_fraction,34,9.0,15.0,12.0,True
base_T_count,34,35.0,161.0,98.0,False
base_T_fraction,34,22.0,7.0,14.5,True
token_rA_count,34,21.0,18.0,19.5,True
token_rA_fraction,34,12.0,13.0,12.5,True
longest_rA_run,34,96.0,161.0,128.5,False
token_rC_count,34,34.0,161.0,97.5,False
token_rC_fraction,34,29.0,161.0,95.0,False
longest_rC_run,34,104.0,161.0,132.5,False
token_rG_count,34,43.0,161.0,102.0,False
token_rG_fraction,34,38.0,161.0,99.5,False
longest_rG_run,34,81.0,161.0,121.0,False
token_rU_count,34,17.0,23.0,20.0,True
token_rU_fraction,34,2.0,22.0,12.0,True
longest_rU_run,34,97.0,161.0,129.0,False
token_mA_count,34,73.0,161.0,117.0,False
token_mA_fraction,34,53.0,161.0,107.0,False
longest_mA_run,34,86.0,161.0,123.5,False
token_mC_count,34,42.0,161.0,101.5,False
